,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,DC,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West_Virginia,Wisconsin,Wyoming
10/1/1986,0.4304188624,-0.727153584,0.5040865942,0.095987767,0.3716888748,0.0238357537,-0.2676984229,1.2480190503,-0.0058729269,0.5277291778,0.6318673693,0.3162845268,-0.0999145124,0.1916611051,0.3322460972,0.4270930629,-0.2009661667,0.2700584918,-0.2675940557,0.2971131214,0.6080684534,0.2267299203,0.7199696637,0.1073170788,0.0830036513,0.0850004586,0.0667678515,0.0034280313,0.5274998684,0.348173398,0.8635926182,0.0023203234,0.1455431709,0.4922496414,0.1000300633,0.156413873,0.1415540939,0.3597668292,-0.1908258356,0.4070196557,0.5701219113,0.1782057185,0.4070040117,-0.2999980054,-0.1219433448,0.5210614357,0.723248313,0.4253599379,-0.2501980122,0.4377955106,-1.6112060791
11/1/1986,0.0987833065,0.3033154715,0.3463952067,-0.0038821625,0.2354007117,-0.4026171481,0.89184777,0.3906209296,-0.0576788629,0.3733572132,0.1798499666,0.3218628823,0.0951072603,0.1892705134,0.1676263973,0.2023092984,0.4053827873,0.0735270093,-0.2627286292,0.5419087093,0.1611367808,0.1488615556,0.3103923592,0.1238608668,-0.1634331605,0.4409895366,-0.2071234102,0.1639967592,0.5246965501,0.2345415387,-0.0752775815,0.0817589871,-0.0233022893,0.3342769607,-0.3088049073,0.2302814475,0.1098743916,0.1139793038,0.0367992409,0.0683611158,0.1408034343,0.119511932,0.2824705205,-0.1710702885,0.0931755395,0.4375291981,0.3489311374,0.1482109996,-0.0268115088,0.3515975984,-0.485603433
12/1/1986,0.2367791907,-0.8364160816,0.2509830456,0.0799265678,0.2011596051,0.0770133298,0.0833297475,0.312418478,0.1475792767,0.3912572046,0.2049448387,0.510511889,0.2130877562,0.2419748937,0.2824229837,0.2024742895,0.0131434475,0.4832286902,-0.2095486492,0.4389686399,0.2197874573,0.1429220492,0.1644134599,0.1488979455,-0.0304803749,0.1286421531,0.2178910042,0.0368852613,0.5921310655,0.3462633395,0.1032599355,0.6841900123,0.1012188894,0.426526558,0.5278313672,0.2249313716,0.0371866703,0.3923643596,0.2947791853,-0.2063290654,0.3124926778,-0.0692524808,0.371588037,-0.1301141884,0.1939729397,0.4279651398,0.2180731441,0.4626565466,0.3891870426,0.0840129636,-0.0520132485
1/1/1987,0.3979249484,-0.6638378994,0.3993643306,0.3229343261,0.2915225357,0.6653509362,-0.1787573073,1.3964808738,0.2526014994,0.6299466228,0.4413668221,0.5771387158,0.233570093,0.4220103294,0.1067933449,0.2311269421,-0.4058430524,0.937860525,-0.2441895802,0.6128555412,0.7638145612,0.334916722,0.297499344,0.8971860938,0.4998088602,0.3470555204,-0.1689866654,0.1909867104,0.4757017963,0.821357458,0.4261892559,-0.9355660715,0.2900927289,0.5963159041,0.1657463506,0.4140611175,-0.1384921438,0.3139564671,0.5930794316,0.7949565634,0.5096554067,0.0495263571,0.5567158474,0.6054783757,-0.1198640282,0.5000281734,0.8043528868,0.554792594,0.0567674642,0.4214588304,-0.9330004453
2/1/1987,0.0634134959,-0.2734323234,0.1989229797,0.204874789,0.2605991869,-0.0581817842,-0.2334948303,-0.3016190763,0.1645067022,0.3637466149,0.4127049115,0.1767794239,0.1512995282,0.3349915716,0.3210981837,1.0696976387,0.540834372,0.153045687,-0.2424168692,0.2003806218,-0.0402519329,0.2536207933,0.2743919234,0.3527359593,0.1555096907,0.3089912567,0.2169890649,0.2296418084,0.8324812681,0.3372415362,-0.0526277108,0.0888745577,0.1347957251,0.0513162283,0.1120759191,0.3006926306,-0.390464254,0.4893270339,0.1236191191,-0.2599792327,0.2335202545,0.3856598111,0.3949699262,-0.3864231697,0.1517448163,0.2130042232,0.1225655529,0.3467690537,-0.2189989702,0.3207472605,-0.3042424019
3/1/1987,0.0714546952,-0.5979919237,0.2049805095,-0.1570894631,0.3371192954,-0.1914618817,0.5224970833,0.49381888,0.4521733911,0.4140942724,0.1210026049,0.4854722252,0.2576677154,-0.1020041435,0.3961220533,0.2261550397,0.2832836234,0.2809264425,-0.1533067622,0.5664968605,0.3738489097,0.05064309,-0.023991076,0.2894719389,0.1443920489,0.0605762464,-0.1183784615,0.1992407223,0.2796825552,0.3915554268,0.2747338885,0.2302178856,0.1144279656,0.572044077,0.1424188386,0.0820134775,-0.006774693,0.2475892169,0.2014688002,0.1546091325,0.2692161369,0.0643073432,0.1916588406,0.0047206542,0.0847620581,0.3377322378,0.5502930444,0.3027825481,0.1288309742,0.3041795611,-0.6974046316
4/1/1987,0.85347601,-0.0567099789,0.393393579,0.794458075,0.3304694577,0.0589857348,0.9081407458,0.7726835484,0.6144093333,0.6935595481,0.3055979853,0.6885137442,0.1760472578,0.4122435761,0.8853985173,0.1137283017,0.4490733897,0.6505998868,0.2474488499,0.3476301642,0.4476530912,0.7224418743,0.1949141654,0.3335946254,0.4339308376,0.1815495669,0.0949826845,0.2778998518,0.672288586,0.4474754475,0.1942281657,0.035536393,0.1793614858,0.3648412658,0.2708166333,0.086267585,0.3578931967,0.3310595336,0.513337655,0.527668947,0.5963841395,0.1912625982,0.2501932464,-0.0154033141,0.1104750159,0.4466336672,0.4049228113,0.5083196829,-0.27106684,0.3834998071,-0.273944728
5/1/1987,0.1971630972,-0.1101783997,0.2418743404,0.3309850039,0.2727737791,0.0544278331,-0.0137713394,0.3237702975,0.1970058492,0.3708074993,0.4795800594,0.3055887576,0.3091531158,0.1694999402,0.2195485463,0.2404346674,-0.0410044232,0.457392078,-0.0040714428,0.387972328,0.1843982703,0.0737316647,-0.0933566095,0.135569285,0.2866206626,0.1424296767,0.1602152327,0.226152311,0.7339920211,0.435721002,0.0823808835,0.5323697763,0.1336339116,0.4164293389,0.1334817148,0.0980051205,0.0143358888,0.4651421273,0.1379115289,-0.1657167445,0.6403853683,0.0047803786,0.4663020085,0.0556336687,0.074656137,0.4814567463,0.2429221455,0.4510112377,-0.2148098,0.1153649225,0.7979481712
6/1/1987,0.2521625897,-0.4816337376,0.4127665266,0.1850590809,0.2907855113,0.1502631146,0.3581357525,0.4313575475,0.3891009983,0.4862046633,0.2556313088,0.1890299433,0.0146226382,-0.002193877,0.350111331,-0.0164689166,0.0772094121,0.3089431876,-0.0152421522,0.259084471,0.3682238917,0.3137914999,0.2040540259,0.2539188996,-0.2822769262,0.2990215082,-1.2252966553,0.0450332471,0.7954573821,-0.099964496,0.1079773651,-0.3024180013,0.1229967612,0.2908420529,-0.0775013096,0.1488622606,-0.2528542709,0.2856459972,0.1305833304,0.5437680185,0.0974052451,-0.5567240659,0.3241147276,-0.1077683709,-0.0550742313,0.4495336609,0.3238919951,0.5632129541,0.444956067,0.1451210434,-1.0266939541
7/1/1987,0.5067011926,-0.6084719113,0.3928773892,0.5108449454,0.2172656037,0.3338176392,-0.1161179203,-0.0223046999,0.446225411,0.7403488791,0.6138804903,0.2041855176,0.3829857333,0.3944827085,0.3273573168,0.962520668,1.467134792,0.5520701678,0.3534226025,0.5187231079,0.1057458331,0.4535219676,-0.0225621965,0.3333530011,0.398077499,0.2144770415,0.5070713175,0.7176205192,0.5394369897,1.5470880007,0.3230914156,0.6098918043,0.2504133113,0.3595456633,0.3868010101,0.1923900214,0.0291803066,1.0184532702,0.2220866168,0.86991134,-0.2524391738,0.9012557747,0.5969109084,0.5797730759,0.199301939,0.9562738645,0.5346527881,0.5114227832,-0.0993944119,0.3401901399,-0.2069664484
8/1/1987,0.4998286924,0.1755816809,0.1556119552,0.309141521,0.2796329349,0.1505782654,-0.0756125909,0.5768733446,0.5211009477,0.0373791459,0.2828676887,0.4050519078,-0.4618415266,0.1731596698,0.4414728882,0.1156491987,-0.4146133318,0.1287977506,-0.0397446746,0.5410042069,0.5029072295,0.0710357385,0.2703572675,0.3588976065,0.5041235437,0.127814499,0.0405828085,0.3242048183,0.4481532304,-0.3723232383,0.1843928114,-0.103075017,0.1753032666,0.1712854078,-0.0107888344,0.2769206642,0.3534159161,-0.0926706315,0.0871541908,-0.8495415447,0.3808318818,0.008165112,0.0574113104,0.1140336328,0.1368784182,0.307183705,0.2954665304,0.5582021121,0.0269684295,0.1340753661,0.242160688
9/1/1987,0.5487613457,-0.7194859698,-0.0771522174,0.5098776669,0.378433149,0.2070118753,-0.189144046,0.4426854309,-0.418072913,0.4510081949,0.4089134328,0.5013230908,0.776944495,-0.4848941138,0.3731749887,0.4572447921,0.0860806472,0.2974390925,0.1669075142,0.3599465093,0.373141428,-0.1995175116,-0.0577138882,0.1214229944,0.5520681381,0.4990469336,-0.2243092011,0.3911930643,0.596988281,-0.361434744,-0.0650560692,0.291783684,-0.0320014823,0.1346492179,0.3667872375,0.2002556992,0.3856842957,0.5163690367,0.2739271573,0.0595742037,0.5744690172,0.82343617,0.4123875898,0.4216561209,0.0400541551,-0.5241024288,0.1626630137,0.2593412756,0.3819402477,0.3084583223,2.16714354
10/1/1987,0.2708775292,1.2577296525,1.133036602,0.622607782,0.3835698514,0.2110824962,0.8313096395,0.7831181325,0.3982278832,0.5541913029,0.5112802957,0.508128839,0.3387842814,1.2924366333,0.3881539766,0.4931511297,0.4700105345,0.6795373925,0.5547357575,0.1165089719,0.4526492164,0.5016141765,0.5037826451,0.6942215009,0.3966431463,0.4440898423,0.688606473,0.4909302156,0.2713032228,0.5273147968,0.5224888772,0.2377424589,0.4908690493,0.6391540606,0.1223882128,0.5787774603,0.3737540677,0.3475304047,0.5539474244,-0.2449343018,0.9764902141,1.0146084395,0.6058698775,0.1919458442,0.3101170898,0.893580681,0.1636220143,0.58996697,0.7510037566,0.5248572052,-0.1411568739
11/1/1987,0.1049690591,0.2658069893,0.2113710506,0.3430362458,0.3582543931,0.2423121549,0.0624456272,0.030807054,0.385720536,0.1619794716,0.1815631987,0.5067712856,0.5075707984,0.1045900653,0.3455437481,0.2459463831,-0.1396692946,0.2867167464,0.1262352891,0.3276006404,0.1599636689,0.1021490193,0.014850038,0.3056807032,0.1847606488,-0.0916029974,0.1410880807,0.199194763,0.9837591099,0.325658689,0.0352562026,0.1508483169,0.0877941427,0.3585388576,-0.0027817021,0.2411685674,-0.1888034887,0.4943771713,0.2015621287,0.2389451895,0.0159073714,-0.2838625622,0.2925638263,0.1735871783,0.3686087049,0.5877757292,0.3234343702,0.2856013492,0.2494577988,0.1219145975,0.2365414752
12/1/1987,0.4372028076,0.5228154197,0.441376939,0.2479493878,0.3403371126,0.1107951956,0.3605064996,0.6550342428,0.2421996352,0.3566456453,0.3983185625,0.2576551286,0.438323171,0.2711686802,0.3624971079,0.4632474435,0.3339272119,0.6335302489,0.066882852,0.4968151975,0.4290988714,0.3463468096,0.4018271045,0.4522740997,0.755703405,0.4206116837,0.3417583736,0.3898420285,0.6016993234,0.5074876613,0.238467937,0.3396175841,0.1845785755,0.2877449154,0.1575076813,0.3684046697,-0.0691672921,0.3656959693,0.1913635256,0.435380284,0.4747003424,0.5521970324,0.4578573362,0.2823924693,0.3856338066,0.4107690035,0.4496598837,0.6304478406,-0.0903618362,0.4235151035,0.2180554211
1/1/1988,-0.1359639012,0.1427779649,-0.4934239654,-0.7534590347,0.4050556685,-0.0888064025,0.1370834644,-0.8201061622,-0.1141706761,0.1397222248,0.117182475,-0.0957153314,0.419470507,0.4554323379,0.2751083368,0.1315511634,0.2980331782,-0.0346146036,0.0262966653,0.4572691719,0.2027415022,0.0974102943,-0.1395731452,-0.1218737803,-0.1288702095,-0.1261740634,0.966380761,-0.0535980277,0.738554917,0.2659498163,-0.1795787429,0.7652296841,-0.0870719738,0.1272252986,0.1779091662,-0.3512128398,0.2286897516,0.0698977855,-0.0107928446,-0.2577317624,-0.2756500318,-0.5373949799,-0.2691807129,-0.2334043787,0.0237740314,0.2612990294,0.0555313428,-0.2012332312,-0.246441346,0.2315508584,0.6671992342
2/1/1988,0.549466812,0.0906497018,0.0647621256,0.9593349016,0.4074574372,0.0661010503,0.3375003195,1.0199641298,0.377181309,0.4789062281,0.3510772543,0.1570471994,0.6297684354,0.3049971742,0.1814466352,0.4325840236,0.4903755179,0.2414191953,0.2975896909,0.4558146529,0.3421391996,0.2912994169,0.1766147558,0.2648673293,0.4144510804,0.3921934219,0.4235698688,0.2605120451,0.4582272854,0.2669162071,0.2881429988,0.3724677353,0.1796793851,0.8302307562,0.1299972309,0.0921706939,0.7105446549,0.7492961092,0.3699687042,0.4371838952,0.7704682428,0.7101152723,0.694037459,0.4100052269,0.2217513741,0.1289070858,0.4668633974,0.5281636286,0.3273740352,0.3153830103,0.4492318539
3/1/1988,0.3033670232,0.3135519536,0.1758049417,0.178327997,0.1963393169,0.0580960369,0.2743008206,0.3782055277,0.2498844051,0.3765665248,0.3409507127,0.2739322747,0.0990543397,0.4713699445,0.3137137452,0.3961091527,0.1938525746,0.2555373848,0.3106474889,0.3988182503,0.3520643724,0.4229522952,0.3763683225,0.325384504,0.245948634,0.4790730495,0.2194253538,0.4727855148,0.4312704541,0.1389376588,0.292144444,0.1367271131,0.2925360354,0.4687610944,0.2572962561,0.2481448911,0.2403927888,0.2942579324,0.1939198753,0.2878264321,0.3970166093,0.3360392871,0.3628783042,0.3408228163,0.332118417,0.3583742461,0.3537883849,0.2993813525,0.0752846405,0.3597574028,-0.1731690109
4/1/1988,-0.1485853141,-0.2072157554,0.1513044726,0.4414408587,0.2965093001,-0.0709888276,-0.3610513959,0.4795035804,0.252376916,0.2846850953,0.1694095719,0.6032090972,0.4138287977,0.0844177574,0.1510439117,0.6138480096,-0.0001399314,0.5288425883,0.1453945656,0.7491767645,0.1836788141,-0.0457986179,0.2324795959,0.227049528,0.3775647634,0.2067143574,0.0749560727,-0.2574735382,0.6347121327,0.3335109375,0.3014201736,0.4076749132,-0.068292976,0.2209160793,0.0538401452,0.8307792645,0.0622749395,0.3050684842,0.0029943278,0.4542942779,0.4576429921,0.5008638605,0.3499502095,0.1460731406,0.3041445907,0.3458412709,0.0985571789,0.4761175241,0.4035920399,0.6610717817,0.8184934629
5/1/1988,0.1044570945,-0.9637720537,0.2149487262,0.0019118531,0.2394799332,0.1764400971,-0.1729698355,-0.1373735867,0.1299165827,0.2851981909,0.0284235325,0.1861299119,0.5853363626,0.1844891231,0.2350469574,-0.0031182477,0.1122389136,0.1750817153,0.0483952088,-0.0385533138,0.1507511252,-0.314914224,0.2455546443,0.180102805,0.1824942301,0.0928605848,0.0528306894,0.2513511049,0.496352754,-0.0577654489,0.0290521291,-0.087785308,-0.0302346857,0.2721178879,-0.0273919656,-0.0024888186,0.0878034825,0.1890353781,0.1283578692,0.0147265764,0.1206561589,0.325534012,0.1528933129,0.3358349992,0.5616345239,0.4130029392,0.1662827376,0.2620176231,1.3357404328,-0.0117850226,-0.0443044126
6/1/1988,1.2118128707,0.9549144693,-0.0982872997,0.5829875113,0.3135481986,0.2673123322,0.1066991151,1.2687934678,0.1472800511,0.3950465237,0.3099508339,0.4297078771,0.3436177414,0.5725729769,0.3565164909,0.3449906376,0.4011420237,0.3544350812,0.308608976,0.4643297418,0.0873591718,0.3722115532,0.2623936186,0.4251381828,0.2674340536,0.3795804725,0.6547856881,0.3140630309,0.4456545968,0.3111720146,0.221244,0.4769113911,0.1819453927,0.3385697221,0.4265951528,0.317218536,0.1158696946,0.4328421953,0.3248225691,-0.1578795033,0.2902656995,0.171280126,0.4408938528,0.3843677562,0.3180443946,0.3917201482,0.3594049666,0.4483444678,-1.2052622963,0.449347165,0.5817829788
7/1/1988,-0.1089806477,0.5949509673,0.120064222,0.2279507825,0.2701919033,0.5485324267,0.2718674687,0.6340832388,-0.0107303196,0.414434136,0.244541895,0.4312747853,0.4414351258,0.1305786629,0.2581135935,0.2252973481,0.3070868928,0.1242397817,0.0333169339,0.8044946492,0.6380679201,0.2623940732,0.3400870023,0.2380829941,0.3659256105,0.0534141726,-0.4191098454,0.2958076408,0.6178806579,0.2168890456,0.3118491018,0.2996186085,0.1235133549,0.6452358469,0.1212271019,0.1961125027,-0.7988086758,0.4782607888,0.42400373,1.2521774278,0.6857115025,0.3134490367,0.7137461429,0.128695653,0.3127630746,0.4248467332,0.2072991949,0.543938541,0.1581253038,0.4245499165,0.0202717616
8/1/1988,-0.7604091774,0.1222544388,0.2740702946,0.1744878849,0.0948640748,0.1513293812,0.1747459573,-0.5850961376,0.5315485853,0.1476498677,-0.0581650286,0.2377846945,0.2445600464,0.1736758152,0.266187047,0.1413045258,0.2286840776,0.2331292775,0.1629399115,0.0742514669,0.3163603248,-0.0036450088,-0.5667863192,0.1151692941,0.0270166463,-0.1420299881,0.7975499512,0.1100454628,0.7480756393,0.0048577279,0.1154750855,0.2165493397,0.1533366863,0.1852194471,0.0082424841,-0.0189410254,1.227275896,0.5107284218,0.2512944644,-0.5650235281,-0.2006260775,0.3250747128,-0.2269057685,0.255616251,0.4811614763,0.040015314,0.3729597487,0.224639833,0.9348499757,0.0433083418,0.2586334888
9/1/1988,0.659264041,0.8298269478,0.547674742,0.0966067181,0.3137563888,0.2104434702,-0.1980679858,0.034415102,-0.0358318184,0.7728227681,0.1694457768,0.3937868302,0.3838868101,0.047082701,0.5095389693,0.6754097362,0.0841939989,0.5578525758,0.133336377,0.2863409775,0.4084493246,0.0763868612,0.7954685094,0.207453593,0.2286387186,0.6020838153,0.6575174017,0.1921730076,0.8244022447,0.3326987117,0.0302863742,0.2803159772,0.0230687156,0.3589958071,0.121993031,0.2794518705,0.8589640876,0.3628399815,0.0239928447,-0.6177316298,0.555215286,0.352720953,0.2783022635,0.2234635388,0.5022652342,0.2978080688,0.215526442,0.6158597466,-1.2102574739,0.5182472426,-0.5451584477
10/1/1988,0.1178783093,0.5563905655,0.0876208629,-0.0593492961,0.4275286517,0.1614396789,0.2585106251,0.6118285798,0.3735254566,0.2853190396,0.0707442846,0.3150317706,0.4568713234,-0.112048289,0.315740923,0.2915455452,0.3002022263,-0.1092390539,0.0188609103,1.2394504706,-0.1141844785,0.0611790977,0.2166540056,0.274043406,0.1825954743,-0.0225107291,0.0487774236,0.2753748892,0.8840742262,0.2297584446,0.1269087107,0.0731296558,0.1661983627,-0.2301259,0.126382,0.1550594276,-0.5633420553,0.5616567837,0.1252066722,0.4582100466,0.0290846039,0.2617158775,0.1493494244,0.0872748298,0.1409629517,-0.354968926,0.1269734507,0.281511051,-0.2229243668,0.2055313364,-0.3949696778
11/1/1988,1.4378673654,0.3647393494,0.0087141911,0.4629314416,0.2696834484,0.1181079564,0.0608811949,0.4109616019,0.2872160936,0.797311403,0.390453915,0.2984269496,0.5110430044,0.8948594338,0.4191448711,0.4128666774,0.5437617275,0.9811081138,-0.0702340189,0.8354343014,0.4121774899,0.0854135463,1.028058086,0.4450314056,1.208375131,0.5159877366,1.1567928947,0.5367064356,0.9456813061,0.244658185,0.3933079608,0.8550368949,0.2941499582,0.4176571515,-0.0130807703,0.1810228986,0.1712502884,0.5443930936,0.2109135998,0.028943036,0.6004012422,0.1888136743,0.7906661628,0.2324669255,0.0610324985,0.617693634,0.2534432254,0.7458046079,2.0584968692,0.3285415973,0.633675128
12/1/1988,-0.7684310548,0.3680155116,0.5515640225,0.5149401528,0.2820343046,0.3865800593,-0.0285153878,0.5507987588,0.1426778829,-0.0797603491,0.0861133521,0.489169766,0.839906548,0.1125513383,0.2652094773,0.4097151437,0.1454125334,-0.1227821234,0.2251155038,0.0163738338,0.3586681997,0.2039507373,-0.3696974377,0.2832856919,-0.5553786981,0.2330779352,-0.6746852932,0.3169173189,0.042666146,0.1765016895,0.2682155348,-0.3473223016,0.0509691906,0.344719339,0.1256174743,0.3568236891,0.3639771954,0.3714935251,0.1563698218,0.1455129667,-0.2081115823,0.3038959655,-0.3023821309,0.3028593264,0.5714764252,0.3696110574,0.426796944,0.5765771583,-1.291065945,0.2304021543,-0.2673792569
1/1/1989,0.3954563756,0.5384980404,0.3457228683,0.059112829,0.3711183232,0.4138684705,0.1967530291,0.3931387815,-0.3093382242,0.3155089598,0.5057927578,0.8460868436,-0.0098379572,0.1596233263,0.3478601965,0.4428396979,0.2726965361,0.6731538435,-0.3650999324,0.0486359639,0.4585716714,-0.0330218049,0.2794720476,0.1801153979,0.1744856146,0.2511456733,-0.0711612207,0.418420617,0.3563797415,0.2074696967,0.2848691467,0.010012078,0.1668355018,0.1894092597,0.0127193563,0.3718275124,0.3850413915,0.3564371797,0.281093745,0.4591545957,0.9164338355,0.1574725598,0.7915583735,0.0290759312,0.4645344732,0.4160119002,0.4664284941,0.0537294641,0.4723388679,0.3493444455,0.5352984571
2/1/1989,0.3898039276,0.4542477984,0.2633414203,0.2515650062,0.2056367319,0.2039957693,0.158593509,0.5098893869,-0.1157117214,0.3533060043,0.4440721538,0.7746918267,0.132790087,0.0330486533,0.4203112356,0.3006308147,0.1286848542,0.1604213708,0.3435856141,0.2028593584,0.260398436,-0.1198573922,0.338603671,0.2549152752,0.2552310849,0.0687793671,-0.1052098652,0.0693311574,0.7737028925,-0.1898757126,0.1017630209,0.3804890309,0.0441446668,0.287897035,0.0358798877,0.3004453649,-0.162538502,0.001810987,0.132941594,0.0464759683,0.175019809,0.2978366094,0.2926778363,0.0963418079,0.1859956411,0.5445456275,0.2700929089,0.2923627303,0.0136998881,0.2978771177,-0.2114817344
3/1/1989,0.3428590049,0.5843328074,0.4725994282,0.3421224595,0.117157448,0.737881787,-0.1916267163,-0.0876413165,0.0551462221,0.2656005,-0.2703029616,0.6086800145,0.5160407856,0.2010022176,0.2345623506,0.2738556079,0.4451677245,0.6755109413,0.2386684168,-0.0735070745,-0.0748970591,-0.0879330448,0.089652912,0.1576736981,0.3584649596,0.1023226021,0.1655967595,0.1502959026,1.0145197267,-0.0818209502,-0.0063887012,0.376302758,0.0741365959,0.0884435235,0.1717305357,0.4252310727,0.6984668468,0.4870741571,0.0673004155,-0.0409540389,0.1307876125,0.1840172555,0.2896272961,0.2593320347,0.6752914037,0.2786040923,0.033225374,0.5574579877,0.0763757794,0.1667432473,0.4578921989
